valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.104,1992,0.992,"['Frédéric Chopin', 'Elisabeth Leonskaja']",0.343,310240,0.00822,0,5tx6c2YLbXJsldPeb1BQR8,0.901,5,0.0613,-26.533,1,"Chopin: Nocturne No. 4 in F Major, Op. 15 No. 1",38,1992,0.0371,133.774
0.647,1973,0.239,['Wings'],0.517,155480,0.52,0,61cIyn6vWbDDDGUY70o4t4,2.31e-05,9,0.159,-9.198,1,No Words - Remastered 2010,36,1973-12-05,0.0257,100.073
0.647,1926,0.925,['Alejandra Zambrini'],0.526,201836,0.245,0,3AIQH4k7j5oU6LOU32XC9K,0.0,10,0.35,-11.038,1,Julian,0,1926,0.0473,121.389
0.327,1993,0.051,['Ice Cube'],0.843,290307,0.539,1,6DK9RTJx8xXnfWLDxcro42,0.0,6,0.435,-10.882,0,What Can I Do? - Remastered,34,1993-12-07,0.253,97.955
0.0744,1984,0.384,['Joe Hisaishi'],0.173,278827,0.246,0,0QW4RCyj2Tc2N0hD1FjkcS,0.7759999999999999,5,0.0825,-11.855,1,Nausicaä of the Valley of Wind - Opening theme,39,1984,0.0378,61.832
0.7559999999999999,1951,0.993,['Mixed singers with tcherawata'],0.5820000000000001,178253,0.248,0,19TDMc88jGEwxVgRoDzUhS,0.765,9,0.276,-17.41,1,Song of Praise (Ethiopia) - Mixed Voices with Tcherawata,1,1951-01-01,0.331,134.567
0.797,1988,0.104,['Kino'],0.595,247260,0.7879999999999999,0,48vSAJcaqbOUdX6kHMLFt9,0.278,11,0.0599,-11.771,0,"Мама, мы все сошли с ума",38,1988-01-01,0.0376,77.105
0.198,2005,0.57,['John Legend'],0.693,228973,0.343,0,0vwkXrG2ts3piPNwuHtwEK,5.3e-06,9,0.0973,-12.586,1,Stay With You,57,2005-12-06,0.0629,124.401
0.322,1963,0.855,['Dexter Gordon'],0.495,377880,0.344,0,5dUY6JwWCdkaEJuDlvFCij,0.769,0,0.26,-14.069,1,Like Someone In Love - Remastered,23,1963,0.0316,139.46200000000002
0.18,1939,0.911,"['Toscha Seildel', 'Eugene Kusmiak']",0.288,204789,0.368,0,7aBTorhvp95yDFQ3kkp0Wm,0.478,5,0.116,-10.327,1,Intermezzo (1939) Main Theme,0,1939-01-01,0.041,110.091
0.228,1961,0.795,['Ella Fitzgerald'],0.263,315013,0.282,0,4mO7E8psP6HQiPasRbRlPP,0.0,7,0.322,-12.487,0,Stormy Weather,25,1961-01-01,0.0518,63.849
0.157,1967,0.994,"['Ludwig van Beethoven', 'Daniel Barenboim']",0.268,428067,0.00305,0,03noiBRH0sIPgbe5Ok1jw6,0.904,1,0.12,-41.594,0,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",21,1967,0.037,63.798
0.866,2001,0.285,['Los Cachorros de Juan Villarreal'],0.773,184200,0.8029999999999999,0,550m6FRrrMgS2BvrZY2j5l,0.0234,9,0.028,-5.127999999999999,1,Tu Delirio,43,2001-06-03,0.0404,116.579
0.0758,1984,0.727,['Carpenters'],0.224,230307,0.33,0,3wZCOKPepp2M5tEb7fXHd7,8.95e-06,1,0.145,-13.104,0,I'll Be Home For Christmas,27,1984-01-15,0.0308,84.43
0.659,2017,0.00503,['BTS'],0.654,225447,0.903,0,1yEzWCIc2MUt9Fw1p25YUo,0.0,11,0.0875,-3.117,0,Outro: Wings,66,2017-02-13,0.121,124.988
0.307,2000,0.787,['OutKast'],0.778,72533,0.279,1,51QLvM437Xstp0bLdq0aFj,0.0,9,0.507,-15.287,1,Kim & Cookie (Interlude),38,2000-10-31,0.935,50.606
0.8029999999999999,1962,0.314,['Nicky Roberts'],0.774,188883,0.8029999999999999,0,2oWyGZuofKLj1RDRYOGGzv,0.0251,5,0.0872,-5.269,1,Abra Te,13,1962-01-01,0.067,144.751
0.884,1951,0.8420000000000001,['Mamlê'],0.493,326924,0.8440000000000001,0,0IhB9WlPwTaNILgKt9Cbnb,0.0,7,0.542,-4.916,0,Katî Behare,0,1951-12-03,0.302,81.797
0.586,1932,0.858,['Maribel Llaudes'],0.508,160098,0.291,0,7aB1eiQzs6JkK9oxWLqwuf,0.0,9,0.53,-13.862,0,"Tu, Cupido - Remastered",0,1932-01-12,0.0357,117.457
0.873,2009,0.0576,['Muse'],0.631,191960,0.773,0,3H41n3kvvAHcjmcP9CzpTR,9.19e-05,0,0.209,-4.962,0,I Belong to You - New Moon Remix,45,2009-10-09,0.0263,105.987
0.275,1966,0.82,['Carlo Rustichelli'],0.31,108640,0.125,0,3S7ccdaxxjt7Zu1BZjSunO,0.9,6,0.0859,-16.994,0,Uccidi o muori (seq.22),24,1966,0.0342,133.901
0.917,1940,0.989,['Agathoklis Mouskas'],0.355,258760,0.441,0,3UCQykBV5rFHI0SF7fdw22,0.0105,2,0.321,-8.853,0,Eleni ta sgoura mallia,0,1940-01-01,0.0812,62.955
0.411,2004,0.000722,['Green Day'],0.296,558520,0.929,1,1tlU33QzdVtUL82H1DYZET,5.83e-06,9,0.349,-3.068,1,Homecoming,49,2004-09-21,0.0751,123.709
0.6990000000000001,1973,0.0747,['Led Zeppelin'],0.255,329094,0.815,0,2e61kmae4HhbuS9hYONQ0A,0.471,7,0.227,-8.197000000000001,1,The Song Remains the Same - Remaster,46,1973-03-28,0.0545,144.549
0.187,2018,0.229,['Leon Bridges'],0.58,240600,0.687,0,1Omt5bfz1tZUCqd26HxbS0,0.0,6,0.109,-5.4,1,Beyond,73,2018-05-04,0.106,76.014
0.614,1940,0.969,['Roza Eskenazi'],0.369,193227,0.525,0,520lc7JGa6WtXZh4JrGZlU,0.261,10,0.128,-10.68,0,Sto kalivi mou kaimenos,0,1940-01-01,0.0415,163.84
0.94,2005,0.0443,['Kings of Leon'],0.61,185280,0.7979999999999999,1,6kUktzISXJLuUurOFhc2Ms,0.00035,11,0.109,-6.91,0,Taper Jean Girl,52,2005-02-22,0.0337,124.128
0.193,1954,0.945,"['Richard Rodgers', 'Jack Cassidy', 'Lehman Engel']",0.207,248933,0.191,0,2Ucac8UTk3NTUaTYjUOYzM,0.00358,10,0.188,-15.694,1,The Boys from Syracuse: The Shortest Day of the Year,2,1954,0.042,96.484
0.477,2010,0.119,['Dr. Dog'],0.434,253093,0.7070000000000001,0,209g8XrYu3ov4Wt4bRk2Yw,0.0,7,0.0997,-5.472,1,Shadow People,51,2010-11-02,0.0399,176.612
0.0372,1946,0.974,['University of North Texas Symphony Orchestra'],0.118,184973,0.0845,0,2p5zujmiMKjIvE7F4bPLXs,0.841,3,0.113,-16.522000000000002,1,สายลม,0,1946-12-02,0.0347,58.717
0.474,1930,0.995,['Dimitris Gkogkos'],0.611,197360,0.175,0,7gi8fzwz3tSMpPgrd5yZn0,0.897,5,0.143,-13.885,0,San magemeno,0,1930-01-01,0.0533,126.65
0.805,1983,0.635,['Willie Colón'],0.479,414267,0.593,0,4VTb5wB46sZDsfL8XgroGt,2.61e-06,11,0.216,-6.629,0,Gitana,57,1983-01-01,0.0502,86.09200000000001
0.168,1975,0.718,['Joan Baez'],0.493,268173,0.206,0,4jZ6cogfz7DCQNGzJhojp4,0.0,0,0.101,-14.796,1,Jesse,34,1975-04-01,0.0355,128.92
0.121,1945,0.994,"['Frédéric Chopin', 'William Kapell']",0.419,142040,0.038,0,3h7rr5JbDKNMSvtJqUpsG3,0.866,4,0.0755,-25.97,0,"Mazurka, Op.68, No. 2 in A Minor",0,1945,0.0353,77.8
0.684,2014,0.0763,"['JAY-Z', 'Kanye West']",0.757,219320,0.882,1,2KpCpk6HjXXLb7nnXoXA5O,0.0,1,0.251,-6.125,1,Ni**as In Paris,59,2014-12-09,0.248,140.047
0.738,2001,0.73,"['Gary Beach', 'Roger Bart', 'Peter Marinos', 'Ray Wills', 'Jeffry Denman', 'Kathy Fitzgerald', 'Nathan Lane', 'Matthew Broderick']",0.528,307907,0.439,0,6jUZ27rzs0wtkqFcFpdoP5,0.0,1,0.604,-13.196,1,Keep It Gay,39,2001-03-26,0.78,82.441
0.0624,2007,3.72e-06,['Carnifex'],0.199,181253,0.994,0,2NVQbNEmJ0ZVulQOpWa0PD,0.893,1,0.263,-3.773,0,Lie To My Face,45,2007-09-04,0.19,110.713
0.893,1928,0.994,['Carl Woitschach'],0.85,178259,0.438,0,03hqEHCXnH8AebdZtIYWAe,0.904,3,0.236,-7.485,1,Taxis Marsch,0,1928,0.0764,116.072
0.752,2012,0.0308,['Turnpike Troubadours'],0.633,234293,0.904,0,6edUYy5asvbrPZ1iFve8ep,1.04e-05,9,0.0698,-6.686,0,Before The Devil Knows We're Dead,49,2012-05-08,0.0437,129.066
0.0398,1989,0.993,"['Mily Balakirev', 'Christian Spring']",0.3,343000,0.0179,0,7eq81ADQrugi0YHqmA1Oy1,0.8759999999999999,1,0.119,-28.318,1,Berceuse for Piano in D-Flat Major,51,1989,0.0602,79.85300000000002
0.609,2019,0.125,"['Usher', 'Ella Mai']",0.701,199720,0.778,0,3Ey11v2aiX14s4wBaYbhlp,0.0,2,0.0828,-5.0760000000000005,1,Don't Waste My Time (feat. Ella Mai),64,2019-12-13,0.201,99.956
0.514,1957,0.8170000000000001,"['Ella Fitzgerald', 'Louis Armstrong']",0.664,251800,0.207,0,0xZlk9LU0mS1ACYOupmpVp,0.0,8,0.123,-13.325,1,"Gee, Baby, Ain't I Good To You?",30,1957-02-25,0.0525,85.42299999999999
0.329,2000,0.0521,['Cypress Hill'],0.919,293560,0.833,1,7ivM5ILtz3k5Z6sRjXu0v2,1.42e-06,10,0.106,-5.7410000000000005,0,(Rap) Superstar,42,2000-04-25,0.304,94.216
0.0521,1946,0.987,"['Giacomo Puccini', 'Ambrosian Opera Chorus', 'Lorin Maazel']",0.178,194293,0.00311,0,7KyAKLd9ngdqYuAevLyQnX,0.972,10,0.077,-39.384,1,Humming Chorus from Madama Butterfly - Voice,6,1946,0.0416,70.586
0.66,1950,0.7829999999999999,['Stelios Mpellos'],0.396,229640,0.408,0,0bNYo0P7LEJORgFWy9zMcE,7.23e-06,3,0.112,-10.315,1,Gianni mou to mantili sou,0,1950-01-01,0.03,100.912
0.125,1953,0.64,['George Lewis'],0.632,252000,0.175,0,1RqcXbrqFN3fVu1uXf0Tbi,2.08e-06,0,0.115,-14.527,1,Burgundy Street Blues,0,1953-10-05,0.0771,69.172
0.815,1948,0.936,"['Luigi Boccherini', 'Jascha Heifetz']",0.45,121120,0.352,0,6qj0fiEpEce7MTIviU8Ai4,0.481,2,0.262,-13.774,0,Sonata in D: Vivace,0,1948,0.0423,109.703
0.8170000000000001,1955,0.387,['Julia Lee & Her Boyfriends'],0.823,136480,0.242,0,6KrQVFrI1NA3T0bjlVCnlH,2.63e-06,3,0.0616,-12.861,1,My Man Stands Out,13,1955-01-01,0.16,80.054
0.894,1959,0.872,['Chuck Berry'],0.7,167733,0.6509999999999999,0,253oIOpiktjK5UNfgnbWcP,0.0,5,0.124,-10.612,0,Jo Jo Gunne,33,1959-07-01,0.0623,92.293
0.481,2010,0.332,['Bruno Mars'],0.62,230120,0.8320000000000001,0,22PMfvdz35fFKYnJyMn077,0.0,10,0.104,-4.848,1,Marry You,73,2010-10-05,0.036,144.92600000000004
0.215,1987,0.89,"['Colm Wilkinson', 'Jennifer Butt', 'Leo Burmester']",0.366,179827,0.148,0,4AWzmW9R8p1LPxpFREFXZ1,0.0,1,0.608,-21.145,0,The Thénardier Waltz Of Treachery,32,1987-05-11,0.102,85.775
0.6509999999999999,1999,0.00469,['Freddie McGregor'],0.753,217800,0.525,0,5TUC42c5rsbU3ElTri4IBD,0.000299,8,0.251,-9.654,1,I Was Born A Winner,44,1999,0.0526,86.751
0.516,1928,0.99,['Ignacio Corsini'],0.7090000000000001,130813,0.148,0,6nxEIdbSzOtdi93IskacDT,0.0262,3,0.131,-18.933,0,Piedad - Remasterizado,0,1928-05-14,0.0775,122.415
0.768,1944,0.738,['Judy Garland'],0.711,178800,0.322,0,0wlscRFAnHBORnGqXFD3qq,0.0,4,0.0961,-11.751,0,Skip To My Lou,19,1944-01-01,0.109,109.414
0.541,1998,0.0155,"['Juvenile', 'Lil Wayne', 'Mannie Fresh']",0.8740000000000001,265600,0.7140000000000001,1,6o2g1BJvtYQssH84kBYs7y,0.0,7,0.0968,-6.664,1,Back That Azz Up,67,1998-01-01,0.129,95.826
0.514,1976,0.4320000000000001,['Roy Ayers Ubiquity'],0.7140000000000001,192107,0.8540000000000001,0,1YvpR7DP7NXrof6DHfM8OG,0.0145,9,0.0855,-11.877,0,You And Me My Love,25,1976-05-12,0.0608,111.3
0.329,1971,0.93,['Carole King'],0.379,193893,0.203,0,4kCS2MgX5dQFyqHy21MzJG,3.07e-06,5,0.222,-11.663,1,Tapestry,45,1971,0.0373,67.135
0.203,2011,0.76,['The Civil Wars'],0.285,219467,0.186,0,3wsZYuHJrk3lssa7V7jvye,7.3e-05,1,0.104,-12.729,1,Poison & Wine,59,2011-02-01,0.0288,153.84799999999996
0.8029999999999999,2000,0.0203,"[""Lil' Flip""]",0.823,218213,0.5379999999999999,1,7myPmGUKJJKtASZSVaim8w,0.0,1,0.269,-7.711,1,I Can Do Dat,36,2000-01-16,0.302,77.02
0.502,1945,0.995,"['Lata Mangeshkar', 'Meenakshi']",0.46,197934,0.257,0,5RmzWjBvaoOIgpGqy5xta3,0.7190000000000001,3,0.131,-9.626,0,Janani Janmabhoomi,0,1945-12-31,0.044,74.773
0.316,1975,0.737,['Melissa Manchester'],0.449,235000,0.381,0,0N3qcAXZM06zaTKm7JCtIh,0.429,0,0.0625,-12.145,1,Midnight Blue,45,1975,0.0264,90.26
0.973,1986,0.00658,['Salt-N-Pepa'],0.913,272133,0.596,0,6sT9MWlJManry3EQwf4V80,0.00349,11,0.078,-12.477,0,Push It,66,1986-12-08,0.0707,127.215
0.574,2008,0.72,"['Olga Merediz', ""'In The Heights' Original Broadway Company""]",0.544,295000,0.407,0,5kRGhvnoCWgw7cNgwSSQI2,0.0,2,0.176,-8.158,1,Paciencia Y Fe,45,2008-06-03,0.117,84.165
0.73,2016,0.223,"['Big Sean', 'Chance the Rapper', 'Jeremih']",0.7140000000000001,276347,0.62,1,36xxq7VDZZsGwARsn6Clo7,0.0,11,0.109,-5.045,1,Living Single,67,2016-12-17,0.296,80.109
0.636,1972,0.0438,['JD Souther'],0.562,226667,0.634,0,6kCrXyiCM1QvMRC7mnMz3O,4.39e-05,9,0.242,-7.667999999999997,1,You're Only Lonely,28,1972,0.0262,109.017
0.964,2008,0.204,['Four Tops'],0.6859999999999999,163680,0.7140000000000001,0,3aSWQJcWnnqgwYbAgidvlV,0.0,0,0.0592,-4.809,1,"I Can't Help Myself (Sugar Pie, Honey Bunch)",65,2008-01-01,0.0287,126.736
0.622,1989,0.7829999999999999,['Pandanus Club'],0.489,229867,0.315,0,78KUAzC1E6Xi1x4eXUubJY,0.0,7,0.12,-13.229,1,Pili Mau Me Oe,25,1989-05-22,0.0274,151.547
0.91,1985,0.21,['Prince'],0.7609999999999999,215173,0.67,0,4W9zWGHdrDFygC2Mf1Xmru,0.000426,2,0.0685,-12.759,1,Raspberry Beret,37,1985-01-01,0.0438,120.752
0.532,2020,0.17,['Juice WRLD'],0.654,186749,0.452,1,7d94IqWX2UmSKMGUYSGFJG,0.0,7,0.114,-6.36,1,Bad Energy,78,2020-07-10,0.0439,138.034
0.261,1940,0.992,['Pankaj Mullick'],0.495,192293,0.0606,0,4nGywox9uhf3nSsr0P1Khc,0.826,7,0.11,-17.528,1,Ki Paini Tari Hisab Milate,0,1940-12-31,0.0297,82.774
0.168,1956,0.922,['Vic Damone'],0.291,139960,0.477,0,3nizCENZjgDalGOapt9KQf,0.0,10,0.348,-10.343,1,The Song Is You,8,1956,0.0582,151.599
0.411,1997,0.15,['Brooks & Dunn'],0.705,217200,0.522,0,2oMFUGn988uyWJxPnJj2np,0.0,9,0.107,-8.021,1,That Ain't No Way to Go,33,1997-09-16,0.0296,106.311
0.669,1955,0.5479999999999999,['Margaret Whiting'],0.411,129960,0.256,0,499nuq0CA84mraCuH04JUc,0.0,1,0.163,-11.01,1,Back In Your Own Back Yard,9,1955-01-01,0.0296,130.737
0.477,2015,0.4270000000000001,"['Hollyn', 'TRU']",0.607,226293,0.6809999999999999,0,0LttzRjJ4kRdDD7PnMuaqg,0.0,2,0.0546,-3.017,0,Alone (feat. Tru),52,2015-10-16,0.056,172.14700000000005
0.46,1926,0.00565,['Эрнест Хемингуэй'],0.601,96600,0.208,1,7qxTwuaozHRdSkKatzhglp,0.0,0,0.215,-22.148000000000003,1,Часть 9.2 - Фиеста,0,1926,0.962,169.468
0.8640000000000001,2009,0.275,['Tucka'],0.845,325253,0.73,0,4VtURpoyUD9vzc0yG9tztF,0.0,0,0.135,-5.377000000000002,1,Work It Out,40,2009-11-05,0.0356,107.011
0.564,1990,0.00127,['Alice In Chains'],0.445,237160,0.917,0,1wPhx62DRpvULqckrdWlIt,0.0028,8,0.356,-4.683,1,What the Hell Have I,35,1990,0.0407,100.254
0.488,1995,0.117,['Bone Thugs-N-Harmony'],0.8540000000000001,301453,0.468,1,26RiiHb1dcwbMRITBuUQGw,0.0,6,0.198,-8.372,1,Mr. Bill Collector,45,1995-07-25,0.0562,116.137
0.929,1983,0.8490000000000001,"['Ray Barretto', 'Adalberto Santiago', 'Celia Cruz']",0.645,347893,0.607,0,75ujCf7ZZCV65jPJCCZuZp,0.233,1,0.084,-8.429,1,Nadie Se Salva De La Rumba,38,1983-12-31,0.0376,102.206
0.1669999999999999,1946,0.989,"['Giuseppe Verdi', 'Orchestra of the Royal Danish Theatre', 'Adolfo Tango']",0.243,494107,0.258,0,1aATS69yhY7311edNmF7M3,0.818,4,0.102,-15.136,1,"Les vêpres siciliennes: ""Ouverture""",0,1946,0.0534,82.20299999999997
0.209,2016,0.00182,['Lush & Simon'],0.574,335555,0.7859999999999999,0,676ZcIOAlMb5tt7IQpFUaB,0.893,2,0.409,-6.495,1,Fuck Yeah,1,2016-01-08,0.0603,127.978
0.873,1949,0.613,['Acerina Y Su Danzonera'],0.359,169253,0.564,0,6RGnXnRTo1bt414SzlSjaQ,0.873,0,0.267,-11.515,1,Pimienta,19,1949,0.0627,90.588
0.259,1969,1.98e-05,['The Velvet Underground'],0.402,293813,0.472,0,2GKxyUw8MQNvc0EP4016Yg,0.483,2,0.0906,-9.484,1,What Goes On,38,1969,0.0329,119.36
0.231,1995,0.102,['Alice In Chains'],0.505,202093,0.875,0,6rquGIY6gUgWAlcD9bzdGT,0.00057,10,0.235,-5.624,0,Brush Away,45,1995-10-30,0.0317,105.479
0.358,2019,0.772,['Zach Bryan'],0.6709999999999999,171693,0.243,1,2c8WbESPtql9rRE2lB9Wwl,0.0,4,0.113,-14.14,1,Heading South,71,2019-09-30,0.0607,110.051
0.531,1957,0.868,"['Miles Davis', 'Thelonious Monk', 'Milt Jackson', 'Kenny Clarke', 'Percy Heath']",0.491,674800,0.273,0,5RQqoEIkp6XsYyULz7AlAS,0.292,5,0.113,-12.811,1,Bags' Groove - RVG Remaster,34,1957-01-01,0.0406,150.94899999999996
0.217,1958,0.735,['Julie London'],0.505,171560,0.0505,0,57lTtN187AOIIb26auTCDC,6.790000000000001e-05,10,0.112,-20.056,1,Little White Lies,18,1958,0.0448,80.126
0.506,1956,0.851,"['Judy Holliday', 'Sydney Chaplin', 'Bells Are Ringing Ensemble']",0.507,222267,0.143,0,3mLfWjVdwnSgSEokOnmQzV,3.23e-06,7,0.0686,-16.662,0,Just in Time,9,1956,0.0545,121.801
0.349,1951,0.879,"['Sister Rosetta Tharpe', 'The Rosettes']",0.353,180662,0.31,0,078IX8fLu9cRunf9urGp7Q,8.25e-06,10,0.106,-7.085,1,Blessed Assurance,4,1951-10-13,0.0588,102.987
0.863,1989,0.0819,['Don Henley'],0.695,272733,0.863,0,53bbrhuHZZOl61P7LsIOtb,0.0,4,0.18,-9.96,0,If Dirt Were Dollars,25,1989-01-01,0.028,102.883
0.878,1937,0.604,['The 1937 Flood'],0.638,186787,0.442,0,69vS2obN7I9dmpJz83oIGo,0.0,7,0.115,-6.249,1,Ain't the Gravy Good?,0,1937,0.038,132.578
0.731,1985,0.953,"['Lata Mangeshkar', 'Shabbir Kumar']",0.37,412337,0.54,0,1CljcFs9C5K3V7esJYGTTu,0.593,1,0.594,-9.553,1,Tumse Milkar Na Jane,46,1985-10-11,0.0378,102.032
0.0376,1942,0.991,"['Franz Schubert', 'Artur Schnabel']",0.287,420120,0.112,0,26haMKRzl9VDVmAbBE5G2C,0.935,8,0.15,-20.227,1,"Four Impromptus, Op. 90, D. 899: Impromptu No. 4 in A-Flat Major",0,1942,0.0403,71.374
0.496,1972,0.003,['T. Rex'],0.444,194227,0.6409999999999999,0,26QLI0IhoZr7E4Ai0aNkiF,0.0,7,0.272,-9.273,1,Mystic Lady,31,1972-07-21,0.0486,105.259
0.79,1938,0.988,['Lead Belly'],0.562,227161,0.438,0,0MEtWao0fwolPU7PaHYZeF,0.464,2,0.362,-14.041,1,Last Night In The Evening (994-A),0,1938,0.054,144.857
0.565,2011,0.562,['Ed Sheeran'],0.5920000000000001,185093,0.637,0,5ubHAQtKuFfiG4FXfLP804,0.0,11,0.13,-8.48,1,Lego House,72,2011-09-09,0.0992,159.701
0.898,1960,0.772,['Don Ralke'],0.467,173413,0.205,0,6NTceHSsE8bSWBE0hEVUUl,0.000973,0,0.108,-25.311,0,Fascinating Rhythm,12,1960,0.136,173.37
0.96,1984,0.7340000000000001,['El Gran Combo De Puerto Rico'],0.6609999999999999,246875,0.547,0,2Aj2K0d5Z6dqhi5UtQG0QT,9.43e-05,9,0.0578,-6.9670000000000005,0,Azuquita P'al Cafe,30,1984,0.0458,178.28
0.71,1940,0.995,['Wilmoth Houdini'],0.503,179067,0.231,0,17TQn5A128TEaVvZeZkPeC,0.0706,7,0.132,-15.694,1,Trifling Men,1,1940-01-01,0.114,100.926
0.6940000000000001,1984,0.0107,['Waterfront Home'],0.7659999999999999,338800,0.446,0,0KoyYHBXh8cFC2xHjxz57f,0.000169,2,0.062,-12.813,1,Take A Chance,39,1984-03-02,0.0659,129.139
0.593,1976,0.302,['The Stylistics'],0.483,219413,0.685,0,3o5oXR1AUqGGSxrfg1OCPr,0.00221,9,0.302,-6.76,0,Sixteen Bars,20,1976-01-01,0.0278,104.097
0.628,1983,0.0514,['John Mellencamp'],0.635,283667,0.795,0,5JKQMoGmXwDHCodn5pFVHB,3.08e-06,7,0.0751,-5.313,1,Pink Houses,64,1983,0.0269,115.23
0.6559999999999999,1931,0.992,['Blind Willie Johnson'],0.7,193533,0.222,0,5IoJf4xqi7uxoFP1iP8g9y,2.12e-06,4,0.321,-13.184,1,The Soul Of A Man,0,1931,0.0541,129.586
0.684,1949,0.8640000000000001,['Gene Autry'],0.638,187013,0.1689999999999999,0,1BUtlqWX1INerbv3s99Uda,0.0,8,0.236,-14.023,1,Rudolph the Red-Nosed Reindeer,1,1949,0.0466,141.114
0.63,1979,0.0779,['Talking Heads'],0.518,214120,0.488,0,5oTq6IxaYmUF6TIVc6f7BL,0.000238,0,0.0935,-12.285,1,Air,27,1979-08-03,0.0334,120.405
0.271,1949,0.958,"['Paul Hindemith', 'Isaac Stern']",0.412,141333,0.217,0,44az4yHT1wdAMFaOlAfvsk,0.000794,5,0.106,-12.152,1,Sonata for Violin & Piano in C Major: I. Lebhaft,0,1949,0.036,112.16
0.7809999999999999,1986,0.0358,['Miguel Bosé'],0.767,291080,0.544,0,02me8bEUwpsybXDjEkknqg,0.013,1,0.0856,-13.37,1,Nena,45,1986,0.0263,105.161
0.639,2002,0.0968,['Valentín Elizalde'],0.7040000000000001,403493,0.8170000000000001,0,03UlkuvBTpbvaSbAaJUriF,2.16e-06,5,0.35,-3.3160000000000003,1,Clave Privada,50,2002-01-01,0.203,129.968
0.7809999999999999,2000,0.00479,['Shyne'],0.716,223827,0.794,1,70fwL8BxBBR3YcOPo9iS2h,0.000789,10,0.0468,-4.441,0,That's Gangsta,35,2000,0.261,93.634
0.147,1939,0.862,['Glenn Miller'],0.342,202760,0.126,0,3ziJFd6JeioC8Xfct0UXpJ,0.0998,3,0.146,-11.857,1,Moonlight Serenade,54,1939,0.0265,77.873
0.648,1945,0.743,['Эрих Мария Ремарк'],0.708,124569,0.216,1,1t1I4ZGe4cSPHkJ1NXyXwv,0.0,2,0.16,-14.608,0,Часть 64.4 & Часть 65.1 - Триумфальная арка,0,1945,0.89,132.61700000000002
0.967,1967,0.785,['Tommy Olivencia y Su Orquesta'],0.61,137893,0.622,0,6rC19PpC9fErAqQ2hCg5Oi,3.929999999999999e-05,8,0.145,-2.1180000000000003,1,Trucutu,21,1967-01-01,0.0423,98.079
0.628,2013,0.000197,['Mindless Self Indulgence'],0.56,196651,0.925,1,1VdAWlvKSEe7nDd1zYok9O,0.0231,6,0.355,-3.821,0,Witness,52,2013,0.0871,146.024
0.7120000000000001,2012,0.0752,['ヒソカ(CV:浪川大輔)'],0.518,252920,0.7140000000000001,0,4NbD7rhE5nrKPS0nI3Mktk,8.14e-06,5,0.0572,-6.482,0,狂想レクイエム,58,2012-03-21,0.0274,175.042
0.522,1932,0.836,['Trío Los Chamas'],0.672,158067,0.46,0,2r0Yn5vliaL0NYgEm7KdFU,0.0,0,0.0529,-9.844,0,Si Tú Me Quisieras,0,1932-01-01,0.0929,146.41
0.6559999999999999,1985,0.723,['Billy Joe Royal'],0.541,151947,0.514,0,2kWZX6IRn5Sc2NItWn5g2G,0.0,0,0.884,-11.845,0,I Knew You When,25,1985-01-23,0.0445,93.377
0.941,1972,0.463,['John Lennon'],0.496,274360,0.929,0,382oMDDcmsMXGqfiT9BbZF,0.00197,9,0.216,-8.567,1,New York City - Remastered 2010,30,1972-06-12,0.0375,142.344
0.609,1975,0.889,['Dr. Hook'],0.628,167400,0.189,0,41hirbtJ1ShR5wGZcrnu4p,6.47e-06,5,0.115,-16.61,1,Only Sixteen,39,1975-01-01,0.0321,100.342
0.95,1973,0.6409999999999999,['Billy Joe Shaver'],0.7509999999999999,138267,0.419,0,2jeI4q8dGWf0ynCLspebTZ,0.148,9,0.183,-16.99,1,I Been to Georgia On a Fast Train,21,1973-04-27,0.0688,126.474
0.682,1977,0.287,['The Doobie Brothers'],0.637,206533,0.6679999999999999,0,26vUU8q0982LrpZRtRTQtG,0.0,7,0.0894,-9.339,1,Little Darling (I Need You),34,1977,0.0703,139.418
0.477,1946,0.995,['Amirbai Karnataki'],0.499,215220,0.0965,0,0R566d5gSjUNeQsFI3mv4j,0.00999,9,0.0976,-9.314,1,Dar Pe Tere Ek Dukh Se Bhare Dil,0,1946-12-31,0.0832,90.645
0.271,2001,0.387,['Danny Berrios'],0.527,310962,0.66,0,4VLEry9HyJbrQxPsyJ9otS,0.0,2,0.181,-6.981,1,Alaba A Dios,57,2001-01-01,0.0295,140.06
0.963,1964,0.831,['The New Christy Minstrels'],0.76,175133,0.613,0,1QBRfv7fgjXY2wt6BiufQl,1.82e-06,7,0.0736,-11.524,1,Paul Bunyan,13,1964-11-05,0.0441,123.009
0.767,1930,0.986,['Giorgos Papasideris'],0.473,199947,0.467,0,7r2JFDnhXfwt6MhtragdPb,0.913,7,0.14,-11.669,0,Sou Pa Mana Pantrepse Me,0,1930-01-01,0.0414,117.399
0.595,2018,0.315,['MAMAMOO'],0.616,196018,0.833,0,5Z4aqpT39KpY8gbHoJWdou,0.0,3,0.175,-3.314,0,Egotistic,68,2018-07-16,0.067,97.898
